"2024-03-12 00:00:00",72100.1,73000.0,68660.2,71484.7,3980.19,44988.43,62140.92,52465.19,75.64,4082.43,5395.87,4879.54
"2024-03-13 00:00:00",71480.8,73666.5,71336.1,73082.4,2818.47,45267.97,63230.03,53129.95,71.82,3676.36,5508.04,5005.24
"2024-03-14 00:00:00",73089.7,73734.0,68554.9,71371.2,4983.78,45527.7,64261.63,53755.98,70.64,3798.1,5396.64,5083.52
"2024-03-15 00:00:00",71371.3,72500.0,65600.0,69488.8,5903.82,45766.12,65158.34,54347.26,63.93,4123.11,5097.7,5086.36
"2024-03-16 00:00:00",69488.9,69999.0,64802.6,65249.6,2550.19,45959.99,65834.13,54815.97,55.52,4434.51,4467.22,4962.53
"2024-03-17 00:00:00",65249.6,68815.6,64555.0,68355.6,2581.9,46182.83,66525.64,55340.56,58.32,4606.34,4170.12,4804.05
"2024-03-18 00:00:00",68355.6,68898.3,66569.4,67600.0,2892.32,46395.94,67052.01,55852.06,48.65,4325.62,3829.56,4609.15
"2024-03-19 00:00:00",67600.0,68075.0,61537.5,61908.4,6851.43,46550.29,67023.04,56224.84,46.61,4073.44,3065.06,4300.33
"2024-03-20 00:00:00",61905.3,68137.3,60778.2,67866.0,6500.53,46762.39,67357.3,56723.04,52.8,4259.19,2906.41,4021.55
"2024-03-21 00:00:00",67866.1,68238.0,64564.4,65499.9,2710.18,46948.83,67510.57,57182.0,47.83,4351.44,2560.24,3729.29
"2024-03-22 00:00:00",65500.0,66614.8,62204.1,63810.1,2845.95,47116.6,67599.4,57596.7,43.23,4323.64,2125.06,3408.44
"2024-03-23 00:00:00",63810.0,65970.0,63050.4,64034.5,1933.65,47284.94,67642.21,58013.67,43.39,4488.64,1777.78,3082.31
"2024-03-24 00:00:00",64034.4,67614.8,63825.0,67193.9,1806.61,47483.04,67585.75,58497.89,47.44,4636.04,1737.47,2813.34
"2024-03-25 00:00:00",67199.1,71217.1,66438.4,69950.0,4434.31,47706.59,67893.13,59045.06,46.99,4571.73,1905.95,2631.86
"2024-03-26 00:00:00",69950.1,71557.7,69116.8,70000.1,2600.33,47928.42,68088.2,59592.07,47.89,4436.09,2020.22,2509.53
"2024-03-27 00:00:00",70000.1,71746.9,68366.5,69437.3,3899.0,48142.44,68213.24,60119.11,44.66,4511.09,2041.84,2416.0
"2024-03-28 00:00:00",69437.2,71546.3,68800.0,70742.2,3156.07,48367.31,68333.7,60647.28,49.07,4337.32,2139.6,2360.72
"2024-03-29 00:00:00",70742.2,70911.4,69128.7,69917.1,1885.11,48581.73,68406.6,61139.03,50.66,3971.8,2125.99,2313.77
"2024-03-30 00:00:00",69917.0,70354.4,69607.6,69652.0,669.43,48791.39,68437.19,61589.53,57.67,3653.97,2069.95,2265.0
"2024-03-31 00:00:00",69652.0,71323.9,69600.0,71306.8,1097.39,49015.42,68397.53,62060.21,55.41,3472.78,2134.46,2238.9
"2024-04-01 00:00:00",71306.7,71306.8,68101.0,69681.1,2039.09,49221.05,68307.35,62487.93,53.7,3535.41,2030.99,2197.32
"2024-04-02 00:00:00",69681.1,69699.9,64572.7,65457.6,3892.19,49382.61,67926.11,62798.21,56.66,3434.68,1589.87,2075.83
"2024-04-03 00:00:00",65457.6,66902.0,64541.2,65991.5,1507.14,49547.87,67657.13,63122.93,45.59,3077.66,1268.73,1914.41
"2024-04-04 00:00:00",65991.4,69354.7,65116.1,68527.4,2782.23,49736.72,67609.06,63456.77,57.07,3118.01,1204.96,1772.52
"2024-04-05 00:00:00",68527.4,68755.0,66004.5,67856.5,3264.19,49917.02,67739.4,63774.96,59.92,2999.43,1087.75,1635.56
"2024-04-06 00:00:00",67856.5,69693.1,67513.7,68908.6,1622.38,50105.99,67767.05,64109.43,61.48,2946.56,1067.45,1521.94
"2024-04-07 00:00:00",68908.6,70300.0,68888.0,69386.1,1592.35,50297.83,67856.35,64463.15,55.91,2776.71,1077.47,1433.05
"2024-04-08 00:00:00",69386.0,72731.5,69114.5,71650.0,3524.06,50510.29,68343.43,64853.02,54.71,2693.74,1253.64,1397.16
"2024-04-09 00:00:00",71650.1,71738.0,68263.2,69159.9,3982.99,50695.86,68408.13,65200.8,47.95,2767.59,1178.73,1353.48
"2024-04-10 00:00:00",69159.9,71100.1,67500.0,70612.2,2906.13,50894.03,68663.75,65567.64,52.75,2783.28,1222.47,1327.28
"2024-04-11 00:00:00",70612.3,71250.9,69600.1,70046.4,1971.12,51084.6,68975.56,65931.23,48.31,2705.03,1197.67,1301.35
"2024-04-12 00:00:00",70046.4,71200.0,65118.0,67205.2,5854.23,51245.01,69134.1,66249.33,44.01,3012.12,937.94,1228.67
"2024-04-13 00:00:00",67199.8,67946.1,60495.0,64042.4,5688.4,51372.34,68976.52,66515.39,39.02,3491.0,471.46,1077.23
"2024-04-14 00:00:00",64018.6,65835.1,62665.7,65700.0,2418.69,51514.91,68764.02,66798.3,39.03,3594.25,232.84,908.35
"2024-04-15 00:00:00",65700.0,66898.7,62355.9,63408.4,3187.67,51633.25,68434.43,67031.8,38.04,3689.75,-139.57,698.77
"2024-04-16 00:00:00",63441.8,64341.9,61551.0,63832.6,3089.17,51754.64,68154.2,67217.94,46.38,3522.87,-395.92,479.83
"2024-04-17 00:00:00",63832.6,64444.0,59700.0,61284.4,3856.04,51849.46,67681.31,67302.18,40.37,3693.1,-795.52,224.76
"2024-04-18 00:00:00",61284.4,64142.7,60857.6,63509.1,2723.02,51965.48,67360.91,67322.6,39.6,3624.99,-922.07,-4.61
"2024-04-19 00:00:00",63499.5,65499.9,59666.0,63849.1,4458.82,52083.72,67070.76,67375.97,41.58,3845.24,-983.59,-200.4
"2024-04-20 00:00:00",63846.0,65424.1,63164.0,64993.7,2049.04,52212.18,66755.11,67427.15,41.8,3851.0,-929.26,-346.18
"2024-04-21 00:00:00",64993.8,65715.3,64281.0,64953.6,1341.97,52338.96,66518.74,67485.55,40.55,3852.59,-879.31,-452.8
"2024-04-22 00:00:00",64953.0,67200.0,64543.1,66831.4,2626.89,52483.16,66587.42,67558.62,39.55,3784.01,-680.36,-498.32
"2024-04-23 00:00:00",66831.4,67190.0,65853.8,66419.8,1878.08,52621.84,66608.84,67520.55,43.47,3631.26,-549.57,-508.57
"2024-04-24 00:00:00",66419.8,67000.0,63583.4,64291.3,2418.73,52737.95,66397.04,67530.33,35.41,3618.15,-610.63,-528.98
"2024-04-25 00:00:00",64291.3,65300.0,62743.5,64489.1,2429.37,52854.88,66228.67,67498.13,36.95,3682.84,-635.73,-550.33
"2024-04-26 00:00:00",64489.1,64760.8,63338.4,63750.8,1618.44,52963.29,65970.77,67434.42,41.0,3350.01,-707.05,-581.67
"2024-04-27 00:00:00",63750.8,63893.0,62396.6,63425.0,1349.33,53067.39,65672.72,67336.26,48.11,2924.68,-780.85,-621.51
"2024-04-28 00:00:00",63425.1,64301.0,62785.8,63114.9,767.95,53167.37,65245.97,67229.38,41.38,2806.52,-854.52,-668.11
"2024-04-29 00:00:00",63114.1,64125.0,61774.6,63822.1,1659.82,53273.38,64979.07,67125.02,51.54,2649.92,-846.08,-703.7
"2024-04-30 00:00:00",63822.1,64738.3,59110.0,60610.0,4103.95,53346.38,64478.96,66895.22,40.06,2852.59,-1086.06,-780.18
"2024-05-01 00:00:00",60610.0,60775.0,56378.0,58272.2,5815.32,53395.4,63890.26,66630.97,40.58,2827.81,-1448.2,-913.78
"2024-05-02 00:00:00",58272.3,59602.1,56929.9,59124.1,2549.03,53452.4,63486.2,66351.8,35.01,2784.03,-1647.46,-1060.52
"2024-05-03 00:00:00",59113.2,63284.0,58848.7,62925.8,3762.0,53546.66,63430.37,66182.89,47.45,2684.13,-1481.53,-1144.72
